Interval,% Processor Time,Disk Reads/sec,Disk Writes/sec,Log Bytes Flushed/sec
10/28/2017 2:53:02 PM,38.4735,0,1.968454,0
10/28/2017 2:53:03 PM,28.44779,0,1.949883,0
10/28/2017 2:53:04 PM,42.60967,0,0,0
10/28/2017 2:53:05 PM,32.10479,0,1.931008,0
10/28/2017 2:53:06 PM,94.00488,3.818634,3.81947,0
10/28/2017 2:53:07 PM,33.08825,0,1.980956,0
10/28/2017 2:53:08 PM,49.22228,0,0,0
10/28/2017 2:53:09 PM,13.08083,0,1.97111,0
10/28/2017 2:53:10 PM,65.38314,2.94563,6.873102,0
10/28/2017 2:53:11 PM,37.69408,0,5.921581,0
10/28/2017 2:53:12 PM,36.92632,0,0,0
10/28/2017 2:53:13 PM,65.38177,0,20.66141,0
10/28/2017 2:53:14 PM,92.95774,0,4.475818,0
10/28/2017 2:53:16 PM,51.54572,0,15.87541,0
10/28/2017 2:53:17 PM,68.65235,0,4.777591,0
10/28/2017 2:53:18 PM,84.09093,0.9566248,1.912888,0
10/28/2017 2:53:19 PM,77.39725,0,1.749314,0
10/28/2017 2:53:20 PM,92.14281,0,1.855614,0
10/28/2017 2:53:21 PM,91.53951,1.958704,4.895678,0
10/28/2017 2:53:22 PM,64.61787,0.9905787,4.953444,0
10/28/2017 2:53:23 PM,50.96059,0,3.896413,0
10/28/2017 2:53:24 PM,46.91495,0,1.950761,0
10/28/2017 2:53:25 PM,46.42521,0,1.809156,0
10/28/2017 2:53:26 PM,49.26881,0,4.817278,0
10/28/2017 2:53:27 PM,22.28379,0,1.972211,0
10/28/2017 2:53:28 PM,67.69606,0,1.976307,0
10/28/2017 2:53:29 PM,83.3315,0,29.03145,0
10/28/2017 2:53:30 PM,33.60249,0,0,0
10/28/2017 2:53:31 PM,30.53105,0,4.625126,0
10/28/2017 2:53:32 PM,100,1.794927,4.478958,0
10/28/2017 2:53:33 PM,44.11739,0.9426094,3.777782,0
10/28/2017 2:53:34 PM,42.86107,0,1.827118,0
10/28/2017 2:53:36 PM,27.85228,0,1.813479,0
10/28/2017 2:53:37 PM,97.91667,0,5.373915,0
10/28/2017 2:53:38 PM,52.50249,2.947122,1.964786,0
10/28/2017 2:53:39 PM,95.14212,2.632368,11.4069,889.3255
10/28/2017 2:53:40 PM,100,0.9595492,1.91902,0
10/28/2017 2:53:41 PM,100,0,6.263365,54977.73
10/28/2017 2:53:42 PM,100,0,8.807497,0
10/28/2017 2:53:43 PM,100,3.592276,10.73408,54814.84
10/28/2017 2:53:44 PM,85.82314,0.956509,3.842021,0
10/28/2017 2:53:45 PM,20.77928,0,0,0
10/28/2017 2:53:46 PM,33.82721,0,19.56069,0
10/28/2017 2:53:47 PM,89.55225,0,5.700324,0
10/28/2017 2:53:48 PM,53.79214,0,1.960089,0
10/28/2017 2:53:49 PM,86.92178,4.88106,69.29266,0
10/28/2017 2:53:50 PM,97.72727,3.91951,16.66394,0
10/28/2017 2:53:52 PM,91.30438,22.16249,26.77895,0
10/28/2017 2:53:53 PM,83.33328,16.80037,13.26145,0
10/28/2017 2:53:54 PM,11.37937,0,0.9789459,0
10/28/2017 2:53:55 PM,18.38857,2.959166,7.891285,0
10/28/2017 2:53:56 PM,19.39799,0,1.962523,0
10/28/2017 2:53:57 PM,0.1155979,0,2.953574,0
10/28/2017 2:53:58 PM,0,0,2.966733,0
10/28/2017 2:53:59 PM,9.991094,0,1.967356,0
10/28/2017 2:54:00 PM,2.026254,0,1.961669,0
10/28/2017 2:54:01 PM,13.84844,0,0,0
10/28/2017 2:54:02 PM,22.30276,55.15131,3.939633,0
10/28/2017 2:54:03 PM,10.95535,2.948412,57.00022,0
10/28/2017 2:54:04 PM,0,0,1.963878,0
10/28/2017 2:54:05 PM,18.45933,2.953812,5.908032,0
10/28/2017 2:54:06 PM,5.241336,0,2.981561,0
10/28/2017 2:54:07 PM,8.612285,0,4.916107,0
10/28/2017 2:54:08 PM,47.69326,0,1.969019,0
10/28/2017 2:54:09 PM,35.38409,0,0,0
10/28/2017 2:54:10 PM,9.233701,0,1.973794,0
10/28/2017 2:54:11 PM,5.821001,0,1.976185,0
10/28/2017 2:54:12 PM,0,0,4.92249,0
10/28/2017 2:54:13 PM,2.308491,0,0,0
10/28/2017 2:54:14 PM,11.59225,1.985663,3.970995,0
10/28/2017 2:54:15 PM,11.90326,2.936315,7.829978,0
10/28/2017 2:54:16 PM,45.25645,0,41.42807,0
10/28/2017 2:54:17 PM,95.4446,0,54.54454,0
10/28/2017 2:54:18 PM,98.51332,29.49705,100.866,0
10/28/2017 2:54:19 PM,100,69.88316,159.8526,0
10/28/2017 2:54:20 PM,100,24.42789,93.95515,0
10/28/2017 2:54:21 PM,100,0,3.740957,0
10/28/2017 2:54:22 PM,100,0,7.309365,0
10/28/2017 2:54:24 PM,100,0,1.302282,0
10/28/2017 2:54:25 PM,100,1.861601,5.733207,0
10/28/2017 2:54:26 PM,100,0,1.802179,0
10/28/2017 2:54:27 PM,100,2.782357,3.709626,0
10/28/2017 2:54:28 PM,100,13.46559,0,0
10/28/2017 2:54:29 PM,100,15.70194,2.942811,0
10/28/2017 2:54:30 PM,100,17.11013,1.901827,0
10/28/2017 2:54:31 PM,100,34.00804,1.943326,0
10/28/2017 2:54:32 PM,100,3.470875,3.471114,0
10/28/2017 2:54:34 PM,100,8.564665,0,0
10/28/2017 2:54:35 PM,100,0.9049566,1.810757,0
10/28/2017 2:54:36 PM,100,0,32.4163,0
10/28/2017 2:54:37 PM,100,1.737589,14.76915,0
10/28/2017 2:54:38 PM,100,0.9743963,31.18334,0
10/28/2017 2:54:39 PM,100,8.734567,18.4401,0
10/28/2017 2:54:40 PM,64.42329,9.897902,47.49127,0
10/28/2017 2:54:41 PM,51.67181,0,8.789214,0
10/28/2017 2:54:42 PM,44.95514,1.940967,0,0
10/28/2017 2:54:43 PM,30.92029,3.975335,4.969251,0
10/28/2017 2:54:44 PM,46.68141,0,1.948584,0
10/28/2017 2:54:45 PM,86.83723,25.78919,20.83347,0
10/28/2017 2:54:46 PM,89.74924,0.9366999,0,0
10/28/2017 2:54:47 PM,91.97387,5.600442,1.866886,0
10/28/2017 2:54:48 PM,99.25877,3.769556,6.596381,0
10/28/2017 2:54:50 PM,97.46966,1.629598,5.703865,0
10/28/2017 2:54:51 PM,91.54703,7.867352,0.9832663,0
10/28/2017 2:54:52 PM,96.21212,1.919509,11.51853,0
10/28/2017 2:54:53 PM,90.44128,22.66091,18.88393,0
10/28/2017 2:54:54 PM,91.5401,4.957387,1.982802,0
10/28/2017 2:54:55 PM,0.2453437,0,1.963005,0
10/28/2017 2:54:56 PM,26.14053,2.932509,1.955252,0
10/28/2017 2:54:57 PM,46.70691,5.895239,1.964928,0
10/28/2017 2:54:58 PM,0.4595937,0,6.86272,0
10/28/2017 2:54:59 PM,0,0,0,0
10/28/2017 2:55:00 PM,12.30994,2.952143,7.872616,0
10/28/2017 2:55:01 PM,1.010052,0,1.964659,0
10/28/2017 2:55:02 PM,3.859955,0,3.938864,0
10/28/2017 2:55:03 PM,6.137396,0,2.953284,0
10/28/2017 2:55:04 PM,60.76926,0,1.942773,0
10/28/2017 2:55:05 PM,33.08994,0,1.906985,0
10/28/2017 2:55:06 PM,0.002687928,0,1.969756,0
10/28/2017 2:55:07 PM,3.8574,0,0,0
10/28/2017 2:55:08 PM,29.22936,0,61.0579,0
10/28/2017 2:55:09 PM,3.078774,0,1.969099,0
10/28/2017 2:55:10 PM,15.42551,2.949972,7.867133,0
10/28/2017 2:55:11 PM,2.303806,0,0,0
10/28/2017 2:55:12 PM,8.464855,1.974641,1.975233,0
10/28/2017 2:55:13 PM,0.8565893,0,3.858374,0
10/28/2017 2:55:14 PM,1.993518,0,3.834123,0
10/28/2017 2:55:15 PM,2.882259,0,0,0
10/28/2017 2:55:16 PM,3.078421,0,1.970717,0
10/28/2017 2:55:17 PM,38.4607,0,1.968436,0
10/28/2017 2:55:18 PM,35.12172,27.24299,3.892615,0
10/28/2017 2:55:19 PM,48.85738,0.9809697,0,0
10/28/2017 2:55:20 PM,44.60793,2.955421,7.88239,0
10/28/2017 2:55:21 PM,21.82133,0,1.96147,0
10/28/2017 2:55:22 PM,5.501061,0,4.919512,0
10/28/2017 2:55:23 PM,0,0,1.962761,0
10/28/2017 2:55:24 PM,0,0,15.76043,0
10/28/2017 2:55:25 PM,0.7074593,0,1.983984,0
10/28/2017 2:55:26 PM,20.00909,0.9850588,1.969832,0
10/28/2017 2:55:27 PM,25.3707,1.962247,0,0
10/28/2017 2:55:28 PM,16.93119,0,4.942506,0
10/28/2017 2:55:29 PM,12.29603,0,1.969503,0
10/28/2017 2:55:30 PM,22.30587,2.951815,6.886556,0
10/28/2017 2:55:31 PM,18.45964,0,0,0
10/28/2017 2:55:32 PM,7.695371,0,1.969635,0
10/28/2017 2:55:33 PM,1.150822,0,2.965974,0
10/28/2017 2:55:34 PM,0,0,1.969404,0
10/28/2017 2:55:35 PM,3.835748,0,0,0
10/28/2017 2:55:36 PM,15.80217,1.934033,1.934009,0
10/28/2017 2:55:38 PM,88.23498,6.675595,4.768116,0
10/28/2017 2:55:39 PM,18.29026,3.839603,3.839916,0
10/28/2017 2:55:40 PM,67.69547,0,0,0
10/28/2017 2:55:41 PM,16.85995,2.983859,20.88648,0
10/28/2017 2:55:42 PM,3.267488,0,1.978093,0
10/28/2017 2:55:43 PM,0.7829075,0,3.944453,0
10/28/2017 2:55:44 PM,46.92629,3.934864,0,0
10/28/2017 2:55:45 PM,95.88956,40.08332,3.486431,0
10/28/2017 2:55:46 PM,100,0,1.765555,0
10/28/2017 2:55:47 PM,100,0,1.669111,0
10/28/2017 2:55:48 PM,99.2429,0,3.865292,58661.34
10/28/2017 2:55:49 PM,100,0,2.809985,58232.26
10/28/2017 2:55:50 PM,96.96969,0,9.733988,0
10/28/2017 2:55:51 PM,79.99998,2.953442,9.845194,0
10/28/2017 2:55:52 PM,73.84619,330.476,2.950417,0
10/28/2017 2:55:54 PM,95.26315,436.2781,3.371775,0
10/28/2017 2:55:56 PM,100,0,0.9921658,0
10/28/2017 2:55:58 PM,100,0,14.2252,0
10/28/2017 2:56:00 PM,100,2.50002,0.9999999,0
10/28/2017 2:56:02 PM,100,0.7032347,1.758061,0
10/28/2017 2:56:05 PM,100,0,2.984206,0
10/28/2017 2:56:08 PM,100,0,2.813869,0
10/28/2017 2:56:11 PM,100,2.797945,2.098525,0
10/28/2017 2:56:12 PM,100,356.7031,6.933741,0
10/28/2017 2:56:13 PM,98.46155,890.9516,1.949275,0
10/28/2017 2:56:15 PM,100,757.8604,25.19944,0
10/28/2017 2:56:16 PM,100,564.4085,1.29672,0
10/28/2017 2:56:17 PM,100,35.26757,1.810134,0
10/28/2017 2:56:19 PM,100,11.04506,2.454267,0
10/28/2017 2:56:21 PM,100,4.692016,0.9384397,0
10/28/2017 2:56:23 PM,100,5.611173,5.611206,0
10/28/2017 2:56:25 PM,100,19.29842,3.129661,32048.52
10/28/2017 2:56:27 PM,100,15.79111,2.63172,0
10/28/2017 2:56:29 PM,100,5.117464,5.970334,26201.84
10/28/2017 2:56:31 PM,100,5.695611,11.39026,0
10/28/2017 2:56:33 PM,100,0.4945581,2.473001,0
10/28/2017 2:56:36 PM,100,19.0427,1.655918,0
10/28/2017 2:56:37 PM,99.55357,32.6186,44.63227,0
10/28/2017 2:56:39 PM,100,120.6211,18.84832,0
10/28/2017 2:56:40 PM,100,134.7684,9.625787,0
10/28/2017 2:56:41 PM,97.14288,401.7812,5.937687,0
10/28/2017 2:56:42 PM,93.84618,534.2947,1.934713,0
10/28/2017 2:56:43 PM,96.97449,227.6929,3.945023,0
10/28/2017 2:56:44 PM,96.13577,266.6195,0,0
10/28/2017 2:56:45 PM,100,47.17088,9.434495,0
10/28/2017 2:56:47 PM,100,8.945671,4.473147,0
10/28/2017 2:56:48 PM,100,49.06457,49.06644,0
10/28/2017 2:56:49 PM,100,21.05107,6.734962,0
10/28/2017 2:56:50 PM,100,90.62418,4.672256,0
10/28/2017 2:56:52 PM,100,24.61419,0,0
10/28/2017 2:56:53 PM,100,15.40825,6.332446,0
10/28/2017 2:56:54 PM,100,20.27648,3.693809,0
10/28/2017 2:56:55 PM,100,41.07092,2.678876,0
10/28/2017 2:56:56 PM,89.24329,975.5331,3.945077,0
10/28/2017 2:56:57 PM,92.30354,729.0133,3.929513,0
10/28/2017 2:56:58 PM,96.92119,577.015,13.72717,0
10/28/2017 2:56:59 PM,88.63633,754.0081,1.95304,0
10/28/2017 2:57:00 PM,88.46165,688.8768,0,0
10/28/2017 2:57:02 PM,97.51772,117.1689,2.724563,0
10/28/2017 2:57:05 PM,100,0.7150602,11.43438,0
10/28/2017 2:57:06 PM,100,62.92938,1.939801,0
10/28/2017 2:57:07 PM,100,34.51735,1.972376,0
10/28/2017 2:57:09 PM,99.49495,15.49791,3.228662,0
10/28/2017 2:57:10 PM,100,0,1.160673,0
10/28/2017 2:57:12 PM,100,9.80518,1.782852,0
10/28/2017 2:57:14 PM,100,0.9926504,1.985155,0
10/28/2017 2:57:16 PM,100,12.95516,6.167323,0
10/28/2017 2:57:18 PM,100,4.36348,3.395014,0
10/28/2017 2:57:20 PM,100,50.11284,5.351474,0
10/28/2017 2:57:21 PM,99.29578,131.8802,19.60471,0
10/28/2017 2:57:23 PM,100,4.199281,2.332799,0
10/28/2017 2:57:26 PM,100,0.3419444,0.6839271,0
10/28/2017 2:57:28 PM,100,0.5261093,5.261049,0
10/28/2017 2:57:30 PM,99.51457,25.04767,1.252373,0
10/28/2017 2:57:31 PM,100,9.012794,4.916169,0
10/28/2017 2:57:32 PM,100,71.59293,2.718603,0
10/28/2017 2:57:34 PM,100,6.943784,2.525105,0
10/28/2017 2:57:36 PM,100,0,1.05019,0
10/28/2017 2:57:38 PM,100,2.539322,30.47426,0
10/28/2017 2:57:40 PM,100,4.721195,1.048412,0
10/28/2017 2:57:41 PM,100,7.810896,1.563669,0
10/28/2017 2:57:42 PM,93.75001,265.055,3.641208,0
10/28/2017 2:57:43 PM,100,29.30185,5.02281,0
10/28/2017 2:57:45 PM,100,0,1.185057,0
10/28/2017 2:57:47 PM,100,5.77708,3.466336,0
10/28/2017 2:57:48 PM,100,7.230062,3.615333,0
10/28/2017 2:57:50 PM,100,7.626536,4.106316,0
10/28/2017 2:57:51 PM,100,8.899673,1.369141,0
10/28/2017 2:57:53 PM,100,12.86666,2.144662,0
10/28/2017 2:57:54 PM,100,17.16619,3.20132,0
10/28/2017 2:57:55 PM,100,8.717108,14.33229,0
10/28/2017 2:57:57 PM,100,3.841114,3.841177,118010.6
10/28/2017 2:57:58 PM,100,8.424797,6.318212,0
10/28/2017 2:58:00 PM,100,3.727358,2.329622,0
10/28/2017 2:58:03 PM,100,3.705237,2.881858,0
10/28/2017 2:58:04 PM,100,30.37852,18.22753,0
10/28/2017 2:58:06 PM,100,227.0886,117.9433,0
10/28/2017 2:58:08 PM,100,1.878937,2.818392,0
10/28/2017 2:58:09 PM,100,314.2982,5.349906,0
10/28/2017 2:58:11 PM,73.42307,600.3412,3.478133,0
10/28/2017 2:58:13 PM,100,44.7813,22.14423,0
10/28/2017 2:58:15 PM,100,3.204043,3.737999,0
10/28/2017 2:58:17 PM,100,4.650714,5.580891,0
10/28/2017 2:58:19 PM,100,5.820669,4.65687,0
10/28/2017 2:58:21 PM,100,25.25208,6.072992,39276.11
10/28/2017 2:58:24 PM,100,15.28069,3.82033,0
10/28/2017 2:58:26 PM,100,7.97982,2.659933,0
10/28/2017 2:58:28 PM,100,13.19856,3.910869,0
10/28/2017 2:58:30 PM,100,5.347281,18.46988,0
10/28/2017 2:58:32 PM,100,5.013614,4.558381,0
10/28/2017 2:58:34 PM,100,5.818799,84.56535,0
10/28/2017 2:58:36 PM,100,2.08302,136.9568,0
10/28/2017 2:58:38 PM,100,2.60263,129.6153,0
10/28/2017 2:58:40 PM,100,2.421205,171.8913,0
10/28/2017 2:58:43 PM,100,3.069158,84.16071,0
10/28/2017 2:58:44 PM,100,25.49001,7.843307,0
10/28/2017 2:58:47 PM,100,12.86876,8.971313,0
10/28/2017 2:58:50 PM,100,4.152201,26.98941,0
10/28/2017 2:58:52 PM,100,38.08299,26.56839,0
10/28/2017 2:58:56 PM,100,4.148257,11.48586,0
10/28/2017 2:58:59 PM,100,11.18711,23.55226,0
10/28/2017 2:59:02 PM,100,6.574691,22.43583,0
10/28/2017 2:59:04 PM,100,93.05302,20.99804,0
10/28/2017 2:59:05 PM,100,13.4101,19.30901,0
10/28/2017 2:59:08 PM,100,6.191205,6.60392,0
10/28/2017 2:59:10 PM,100,8.109527,2.252659,0
10/28/2017 2:59:12 PM,100,144.9368,7.069541,0
10/28/2017 2:59:14 PM,100,56.45591,14.99652,0
10/28/2017 2:59:15 PM,100,55.15985,21.04921,0
10/28/2017 2:59:16 PM,100,145.8071,6.46073,0
10/28/2017 2:59:17 PM,100,211.3753,104.0071,0
10/28/2017 2:59:19 PM,100,203.7723,41.08767,0
10/28/2017 2:59:20 PM,100,175.2933,65.61719,0
10/28/2017 2:59:21 PM,100,36.50081,15.81817,0
10/28/2017 2:59:23 PM,100,11.11657,5.231588,0
10/28/2017 2:59:24 PM,100,64.13207,4.452771,0
10/28/2017 2:59:26 PM,100,28.98736,2.273671,0
10/28/2017 2:59:28 PM,100,0.3785943,1.514391,0
10/28/2017 2:59:31 PM,100,4.140158,3.010812,0
10/28/2017 2:59:34 PM,100,7.049364,4.45253,0
10/28/2017 2:59:36 PM,100,6.556854,9.015586,0
10/28/2017 2:59:39 PM,100,5.343324,30.26866,0
10/28/2017 2:59:40 PM,100,62.36822,25.82589,0
10/28/2017 2:59:42 PM,100,4.953311,38.05833,0
10/28/2017 2:59:45 PM,100,2.601442,4.877535,0
10/28/2017 2:59:48 PM,100,15.99627,4.630723,0
10/28/2017 2:59:51 PM,100,20.51055,9.76679,0
10/28/2017 2:59:52 PM,100,2.98278,3.977228,0
10/28/2017 2:59:53 PM,100,34.80423,11.9312,0
10/28/2017 2:59:54 PM,100,78.36275,32.73786,0
10/28/2017 2:59:55 PM,100,4.922249,0,0
10/28/2017 2:59:56 PM,100,10.80326,1.963986,0
10/28/2017 2:59:57 PM,100,5.895952,1.965527,0
10/28/2017 2:59:58 PM,100,27.70003,0,0
10/28/2017 3:00:03 PM,100,34.05217,2.998747,0
10/28/2017 3:00:04 PM,100,23.90235,3.983423,0
10/28/2017 3:00:05 PM,100,7.974032,1.993485,0
10/28/2017 3:00:06 PM,100,2.835301,17.01168,0
10/28/2017 3:00:07 PM,100,3.842323,4.803069,0
10/28/2017 3:00:08 PM,100,4.918652,5.902742,0
10/28/2017 3:00:09 PM,100,47.02667,0.9220253,0
10/28/2017 3:00:10 PM,100,6.091861,7.832918,0
10/28/2017 3:00:12 PM,100,8.702552,57.4338,0
10/28/2017 3:00:13 PM,100,6.135318,4.600745,0
10/28/2017 3:00:15 PM,100,11.52991,28.82847,0
10/28/2017 3:00:16 PM,100,15.69603,7.840802,0
10/28/2017 3:00:17 PM,100,242.7229,6.724847,0
10/28/2017 3:00:19 PM,100,467.6952,6.085523,0
10/28/2017 3:00:20 PM,100,67.73756,519.2056,0
10/28/2017 3:00:21 PM,100,15.11847,572.6298,0
10/28/2017 3:00:22 PM,100,37.86561,568.8006,0
10/28/2017 3:00:23 PM,100,7.469785,732.9963,0
10/28/2017 3:00:24 PM,100,10.02627,125.3155,0
10/28/2017 3:00:26 PM,100,4.688422,401.7467,0
10/28/2017 3:00:27 PM,100,6.834731,711.4168,0
10/28/2017 3:00:28 PM,100,4.509909,793.4093,0
10/28/2017 3:00:29 PM,100,4.279189,308.0636,0
10/28/2017 3:00:30 PM,100,5.459006,501.3247,0
10/28/2017 3:00:31 PM,100,9.416529,393.4766,0
10/28/2017 3:00:34 PM,100,27.79616,507.3172,0
10/28/2017 3:00:35 PM,100,17.07624,1203.912,0
10/28/2017 3:00:36 PM,100,11.10896,1150.25,0
10/28/2017 3:00:37 PM,100,16.64975,918.0394,0
10/28/2017 3:00:38 PM,100,2.659043,475.358,0
10/28/2017 3:00:39 PM,100,3.571355,347.775,0
10/28/2017 3:00:40 PM,100,2.716139,346.9084,0
10/28/2017 3:00:44 PM,100,16.42202,436.1936,0
10/28/2017 3:00:52 PM,100,5.154797,474.9772,0
10/28/2017 3:00:58 PM,100,9.999918,573.8802,0
10/28/2017 3:01:01 PM,100,21.93778,528.8727,0
10/28/2017 3:01:06 PM,100,28.43781,497.3821,0
10/28/2017 3:01:07 PM,97.22222,27.71324,538.1614,0
10/28/2017 3:01:09 PM,100,46.578,563.6249,0
10/28/2017 3:01:11 PM,99.33334,206.4499,348.0052,0
10/28/2017 3:01:21 PM,99.85141,21.61548,441.2907,0
10/28/2017 3:01:23 PM,100,12.45931,204.583,0
10/28/2017 3:01:24 PM,100,6.577967,146.3641,0
10/28/2017 3:01:25 PM,100,16.54161,368.1182,0
10/28/2017 3:01:28 PM,100,6.192905,73.33971,0
10/28/2017 3:01:29 PM,100,6.162217,2.31103,0
10/28/2017 3:01:30 PM,100,1.423967,1.423928,0
10/28/2017 3:01:32 PM,100,1.617573,8.895981,0
10/28/2017 3:01:33 PM,100,1.580918,12.64774,0
10/28/2017 3:01:34 PM,100,1.773062,1.77316,0
10/28/2017 3:01:35 PM,100,6.489448,3.244699,0
10/28/2017 3:01:36 PM,100,39.41124,1.833058,0
10/28/2017 3:01:37 PM,100,3.934817,2.951059,0
10/28/2017 3:01:38 PM,100,36.57391,26.72754,0
10/28/2017 3:01:40 PM,100,1.969862,2.95488,0
10/28/2017 3:01:41 PM,100,2.949969,5.899094,0
10/28/2017 3:01:42 PM,100,76.94121,17.39633,0
10/28/2017 3:01:43 PM,100,0.9827452,5.897618,0
10/28/2017 3:01:44 PM,100,2.561911,1.707979,0
10/28/2017 3:01:45 PM,100,1.956397,8.806022,0
10/28/2017 3:01:46 PM,100,44.74983,4.475365,0
10/28/2017 3:01:47 PM,100,1.933359,5.797964,0
10/28/2017 3:01:48 PM,100,41.82619,6.812042,0
10/28/2017 3:01:49 PM,80.76936,43.32888,16.73921,0
10/28/2017 3:01:50 PM,43.8494,43.25746,12.77913,0
10/28/2017 3:01:51 PM,7.528803,0.9876003,1.97503,0
10/28/2017 3:01:52 PM,23.20934,0.9926113,10.91261,0
10/28/2017 3:01:53 PM,33.72342,0,2.959958,0
10/28/2017 3:01:54 PM,51.90943,0.9750062,4.875059,0
10/28/2017 3:01:55 PM,44.75327,277.3184,0,0
10/28/2017 3:01:56 PM,21.10375,0,3.941142,0
10/28/2017 3:01:57 PM,33.41489,0,2.956279,0
10/28/2017 3:01:58 PM,23.74311,0.9808426,93.26031,0
10/28/2017 3:01:59 PM,25.43914,0,0,0
10/28/2017 3:02:00 PM,21.39343,1.952577,2.929098,0
10/28/2017 3:02:01 PM,16.681,0,3.877908,0
10/28/2017 3:02:02 PM,22.51202,0,5.838156,0
10/28/2017 3:02:03 PM,27.3221,0,0,0
10/28/2017 3:02:04 PM,29.81764,1.943238,9.707582,0
10/28/2017 3:02:06 PM,62.22764,0.9709968,3.888262,0
10/28/2017 3:02:07 PM,24.38436,4.924593,2.948236,0
10/28/2017 3:02:08 PM,28.36839,0,1.936394,0
10/28/2017 3:02:09 PM,26.48016,0,2.947267,0
10/28/2017 3:02:10 PM,26.37675,0,3.92578,0
10/28/2017 3:02:11 PM,23.4882,0,2.938147,0
10/28/2017 3:02:12 PM,34.47423,0,0,0
10/28/2017 3:02:13 PM,25.78897,0,9.880795,0
10/28/2017 3:02:14 PM,26.2612,0,2.92333,0
10/28/2017 3:02:15 PM,23.45253,0,11.62537,0
10/28/2017 3:02:16 PM,53.84894,1.966698,6.885399,0
10/28/2017 3:02:17 PM,41.23604,0.9793967,7.834763,0
10/28/2017 3:02:18 PM,22.76033,0,5.919426,0
10/28/2017 3:02:19 PM,26.90882,0,2.954813,0
10/28/2017 3:02:20 PM,22.55975,0,0,0
10/28/2017 3:02:21 PM,21.05309,0,2.97004,0
10/28/2017 3:02:22 PM,57.03653,0,3.931828,0
10/28/2017 3:02:23 PM,25.94573,0,4.940598,0
10/28/2017 3:02:24 PM,26.16463,0,0,0
10/28/2017 3:02:25 PM,30.4054,0,2.961016,0
10/28/2017 3:02:26 PM,24.61764,1.96095,6.829088,0
10/28/2017 3:02:27 PM,60.67071,0.9731364,3.915124,0
10/28/2017 3:02:28 PM,22.66092,0,1.981047,0
10/28/2017 3:02:29 PM,19.47518,0,4.906218,0
10/28/2017 3:02:30 PM,6.628881,0,2.938865,0
10/28/2017 3:02:31 PM,4.386373,1.97534,18.766,0
10/28/2017 3:02:32 PM,15.37658,1.969737,0,0
10/28/2017 3:02:33 PM,13.08285,9.822005,3.928765,0
10/28/2017 3:02:34 PM,31.54054,166.9891,6.876241,0
10/28/2017 3:02:35 PM,57.96847,86.65653,3.727075,0
10/28/2017 3:02:36 PM,38.51701,13.76901,1.966879,0
10/28/2017 3:02:37 PM,34.61311,2.941413,8.821864,0
10/28/2017 3:02:38 PM,20.44621,47.17833,5.898713,0
10/28/2017 3:02:39 PM,7.19473,38.6195,1.98057,0
10/28/2017 3:02:40 PM,3.750124,18.71961,0,0
10/28/2017 3:02:41 PM,27.09787,94.33186,4.91332,181128.5
10/28/2017 3:02:42 PM,14.20455,23.73119,5.932471,0
10/28/2017 3:02:43 PM,8.463026,1.970569,2.955243,0
10/28/2017 3:02:44 PM,18.46002,0.9823269,0.9812251,60267.32
10/28/2017 3:02:45 PM,10.01322,3.944585,1.974955,0
10/28/2017 3:02:46 PM,9.221911,2.951818,2.950639,0
10/28/2017 3:02:47 PM,25.07859,8.815713,38.20263,60186.94
10/28/2017 3:02:48 PM,50.01896,87.48298,4.916753,0
10/28/2017 3:02:49 PM,77.68346,42.29677,1.965193,0
10/28/2017 3:02:50 PM,18.17834,1.963444,1.965535,0
10/28/2017 3:02:51 PM,3.290699,0,6.932104,0
10/28/2017 3:02:52 PM,0.7367024,0,2.976389,0
10/28/2017 3:02:53 PM,6.80966,0,4.781314,0
10/28/2017 3:02:54 PM,27.37977,56.95102,253.3487,6535.947
10/28/2017 3:02:55 PM,7.670154,0.9937239,422.3588,0
10/28/2017 3:02:57 PM,44.02458,24.5543,275.73,0
10/28/2017 3:02:58 PM,87.14285,25.70589,359.0129,0
10/28/2017 3:02:59 PM,55.90214,16.77491,344.8024,0
10/28/2017 3:03:00 PM,9.231851,3.939123,128.0228,0
10/28/2017 3:03:01 PM,68.18044,35.48465,135.2164,0
10/28/2017 3:03:02 PM,54.35104,25.30019,242.7176,0
10/28/2017 3:03:03 PM,19.9954,103.3018,114.1256,1511.191
10/28/2017 3:03:04 PM,8.56776,180.9999,82.62228,5539.403
10/28/2017 3:03:05 PM,33.50971,514.3215,19.55717,0
10/28/2017 3:03:07 PM,91.11111,30.70479,5.196217,0
10/28/2017 3:03:08 PM,52.27894,211.521,43.86432,0
10/28/2017 3:03:11 PM,93.16734,0.7962548,0.7962612,0
10/28/2017 3:03:13 PM,73.4045,1.427441,19.02971,0
10/28/2017 3:03:15 PM,100,0.3749083,0.7499142,0
10/28/2017 3:03:16 PM,93.05566,110.0618,24.84198,0
10/28/2017 3:03:17 PM,69.04419,78.57646,24.24137,12935.94
10/28/2017 3:03:18 PM,72.33668,47.79571,27.31662,38703.43
10/28/2017 3:03:20 PM,83.47771,51.70938,3.919129,0
10/28/2017 3:03:21 PM,73.24055,37.10535,38.01209,1390.49
10/28/2017 3:03:22 PM,94.69692,17.99428,10.40085,69168.97
10/28/2017 3:03:23 PM,40.44085,7.733553,20.33416,0
10/28/2017 3:03:24 PM,1.23887,0,6.904268,0
10/28/2017 3:03:25 PM,9.103763,0.9883528,1.976699,0
